b_copoya_CP;Copoya;;;;;;;;;;;;;x
b_berriozabal_CP;Berriozabal;;;;;;;;;;;;;x
b_ocozocoautla_de_espinosa_CP;Ocozocautla de Espinosa;;;;;;;;;;;;;x
b_bochil_CP;Bochil;;;;;;;;;;;;;x
b_cintalapa_CP;Cintalapa;;;;;;;;;;;;;x
c_la_fraylesca;La Fraylesca;;;;;;;;;;;;;x
c_la_fraylesca_adj;Fraylescan;;;;;;;;;;;;;x
b_villaflores_CP;Villaflores;;;;;;;;;;;;;x
b_el_parral_CP;El Parral;;;;;;;;;;;;;x
b_cristobal_obregon_CP;Cristóbal Obregón;;;;;;;;;;;;;x
b_la_sepultera_CP;La Sepultera;;;;;;;;;;;;;x
b_villa_corzo_CP;Villa Corzo;;;;;;;;;;;;;x
b_buenavista_CP;Buena Vista;;;;;;;;;;;;;x
b_jesus_maria_garza_CP;Jesus Maria Garza;;;;;;;;;;;;;x
b_la_simpatia_CP;La Simpatia;;;;;;;;;;;;;x
c_la_concordia;La Concordia;;;;;;;;;;;;;x
c_la_concordia_adj;Concordian;;;;;;;;;;;;;x
b_la_concordia_CP;La Concordia;;;;;;;;;;;;;x
b_jaltenango_de_la_paz_CP;Jaltenango de la Paz;;;;;;;;;;;;;x
c_comalapa;Comalapa;;;;;;;;;;;;;x
c_comalapa_adj;Comalapean;;;;;;;;;;;;;x
b_frontera_comalapa_CP;Frontera Comalapa;;;;;;;;;;;;;x
b_santa_rosa_CP;Santa Rosa;;;;;;;;;;;;;x
b_chicomuselo_CP;Chicomuselo;;;;;;;;;;;;;x
b_siltepec_CP;Siltepec;;;;;;;;;;;;;x
b_mazapa_de_madero_CP;Mazapa de Madero;;;;;;;;;;;;;x
b_bella_vista_CP;Bella Vista;;;;;;;;;;;;;x
k_santa_cruz;Quintana Roo;;;;;;;;;;;;;x
k_santa_cruz_adj;Quintanarroan;;;;;;;;;;;;;x
d_santa_cruz;Santa Cruz;;;;;;;;;;;;;x
d_santa_cruz_adj;Santacrucean;;;;;;;;;;;;;x
c_santa_cruz_mx;Santa Cruz;;;;;;;;;;;;;x
c_santa_cruz_mx_adj;Santacrucean;;;;;;;;;;;;;x
b_felipe_carrillo_puerto_QR;Carrillo Puerto;;;;;;;;;;;;;x
b_tihosuco_QR;Tihosuco;;;;;;;;;;;;;x
b_x_hazil_QR;X-Hazil;;;;;;;;;;;;;x
b_chunhuhub_QR;Chunhuhub;;;;;;;;;;;;;x
b_senor_QR;Senor;;;;;;;;;;;;;x
b_x_pichil_QR;X Pichil;;;;;;;;;;;;;x
b_ximaben_QR;Ximaben;;;;;;;;;;;;;x
b_tixcacal_guardia_QR;Tixcacal Guardia;;;;;;;;;;;;;x
c_sian_kaan;Sian Kaan;;;;;;;;;;;;;x
c_sian_kaan_adj;Siankaanean;;;;;;;;;;;;;x
b_tulum_QR;Tulum;;;;;;;;;;;;;x
b_tankah_QR;Tankah;;;;;;;;;;;;;x
b_punta_allen_QR;Point Allen;;;;;;;;;;;;;x
b_boca_paila_QR;Bocapaila;;;;;;;;;;;;;x
b_pajaros_QR;Pajaros;;;;;;;;;;;;;x
b_herrero_QR;Herrero;;;;;;;;;;;;;x
b_chunyaxche_QR;Chunyaxche;;;;;;;;;;;;;x
b_campechen_QR;Campechen;;;;;;;;;;;;;x
c_cochuah;Cochuah;;;;;;;;;;;;;x
c_cochuah_adj;Cochuahean;;;;;;;;;;;;;x
b_tepich_QR;Tepich;;;;;;;;;;;;;x
b_macario_gomez_QR;Macario Gomez;;;;;;;;;;;;;x
b_coba_QR;Coba;;;;;;;;;;;;;x
b_chanchen_primero_QR;Chanchen Primero;;;;;;;;;;;;;x
b_muyil_QR;Muyil;;;;;;;;;;;;;x
b_chumpon_QR;Chumpon;;;;;;;;;;;;;x
b_yod_kal_QR;Yod Kal;;;;;;;;;;;;;x
b_cenote_azul_QR;Cenote Azul;;;;;;;;;;;;;x
c_costa_maya;Costa Maya;;;;;;;;;;;;;x
c_costa_maya_adj;Costamayan;;;;;;;;;;;;;x
b_mahahual_QR;Mahahual;;;;;;;;;;;;;x
b_xcalak_QR;Xcalak;;;;;;;;;;;;;x
b_puerto_bravo_QR;Puerto Bravo;;;;;;;;;;;;;x
b_tzucox_QR;Tzucox;;;;;;;;;;;;;x
b_rio_huache_QR;Rio Huache;;;;;;;;;;;;;x
b_rio_indio_QR;Rio Indio;;;;;;;;;;;;;x
b_punta_herradura_QR;Point Herradura;;;;;;;;;;;;;x
b_xahuayxol_QR;Xahuayxol;;;;;;;;;;;;;x
d_mayapan;Ruta Puuc;;;;;;;;;;;;;x
d_mayapan_adj;Puuc;;;;;;;;;;;;;x
c_mayapan;Mayapan;;;;;;;;;;;;;x
c_mayapan_adj;Mayapanean;;;;;;;;;;;;;x
b_peto_YU;Peto;;;;;;;;;;;;;x
b_oxkutzcab_YU;Oxkutzcab;;;;;;;;;;;;;x
b_akil_YU;Akil;;;;;;;;;;;;;x
b_tzucacab_YU;Tzucacab;;;;;;;;;;;;;x
b_tekax_YU;Tekax;;;;;;;;;;;;;x
b_tekit_YU;Tekit;;;;;;;;;;;;;x
b_mani_YU;Maní;;;;;;;;;;;;;x
b_mayapan_YU;Mayapán;;;;;;;;;;;;;x
c_puuc;Puuc;;;;;;;;;;;;;x
c_puuc_adj;Puuc;;;;;;;;;;;;;x
b_kaba_YU;Kabah;;;;;;;;;;;;;x
b_labna_YU;Labnah;;;;;;;;;;;;;x
b_tabi_YU;Tabi;;;;;;;;;;;;;x
b_xkuil_YU;Xkuil;;;;;;;;;;;;;x
b_kantemo_YU;Kantemo;;;;;;;;;;;;;x
b_becanchen_YU;Becanchen;;;;;;;;;;;;;x
b_huntochac_YU;Huntochac;;;;;;;;;;;;;x
b_nahhalal_YU;Nahhalal;;;;;;;;;;;;;x
c_uxmal;Uxmal;;;;;;;;;;;;;x
c_uxmal;Uxmalean;;;;;;;;;;;;;x
b_uxmal_YU;Uxmal;;;;;;;;;;;;;x
b_muna_YU;Muna;;;;;;;;;;;;;x
b_opichen_YU;Opichen;;;;;;;;;;;;;x
b_kopoma_YU;Kopoma;;;;;;;;;;;;;x
b_santa_elena_YU;Santa Elena;;;;;;;;;;;;;x
b_calcehtok_YU;Calcehtok;;;;;;;;;;;;;x
b_abala_YU;Abala;;;;;;;;;;;;;x
b_san_pedro_xocchel_YU;San Pedro Xocchel;;;;;;;;;;;;;x
c_jose_maria_morelos;Jose Maria Morelos;;;;;;;;;;;;;x
c_jose_maria_morelos_adj;Josemariamorelosean;;;;;;;;;;;;;x
b_jose_maria_morelos_QR;Jose Maria Morelos;;;;;;;;;;;;;x
b_dziuche_QR;Dziuche;;;;;;;;;;;;;x
b_sacalaca_QR;Sacalaca;;;;;;;;;;;;;x
b_saban_QR;Saban;;;;;;;;;;;;;x
b_huay_max_QR;Huay Max;;;;;;;;;;;;;x
b_la_presumida_QR;La Presumida;;;;;;;;;;;;;x
b_x_cabil_QR;X-Cabil;;;;;;;;;;;;;x
b_kankabchen_QR;Kankabchen;;;;;;;;;;;;;x
d_bacalar;Bacalar;;;;;;;;;;;;;x
d_bacalar_adj;Bacalarean;;;;;;;;;;;;;x
c_chacchoben;Chacchoben;;;;;;;;;;;;;x
c_chacchoben_adj;Chacchoben;;;;;;;;;;;;;x
b_bacalar_QR;Bacalar;;;;;;;;;;;;;x
b_chacchoben_QR;Chacchoben;;;;;;;;;;;;;x
b_maya_balam_QR;Maya Balam;;;;;;;;;;;;;x
b_san_pedro_QR;San Pedro;;;;;;;;;;;;;x
b_noh_bec_QR;Noh Bec;;;;;;;;;;;;;x
b_pedro_antonio_santos_QR;Pedro Antonio Santos;;;;;;;;;;;;;x
b_huay_pix_QR;Huay Pix;;;;;;;;;;;;;x
b_polinkin_QR;Polinkin;;;;;;;;;;;;;x
c_chetumal;Chetumal;;;;;;;;;;;;;x
c_chetumal_adj;Chetumalean;;;;;;;;;;;;;x
b_chetumal_QR;Chetumal;;;;;;;;;;;;;x
b_oxtankah_QR;Oxtankah;;;;;;;;;;;;;x
b_tamalcab_QR;Tamalcab;;;;;;;;;;;;;x
b_calderitas_QR;Calderitas;;;;;;;;;;;;;x
b_dzibanche_QR;Dzibanche;;;;;;;;;;;;;x
b_xul_ha_QR;Xul Ha;;;;;;;;;;;;;x
b_laguna_guerrero_QR;Laguna Guerrero;;;;;;;;;;;;;x
k_golfo;El Golfo;;;;;;;;;;;;;x
k_golfo_adj;Golfean;;;;;;;;;;;;;x
k_golfo_adj_yucatanense;Campechano;;;;;;;;;;;;;x
k_golfo_adj_choco;Tabasqueño;;;;;;;;;;;;;x
d_campeche;Campeche;;;;;;;;;;;;;x
d_campeche_adj;Campechean;;;;;;;;;;;;;x
d_campeche_adj_mexican;Campechano;;;;;;;;;;;;;x
c_campeche;Campeche;;;;;;;;;;;;;x
c_campeche_adj;Campechean;;;;;;;;;;;;;x
c_campeche_adj_mexican;Campechano;;;;;;;;;;;;;x
b_campeche_CM;Campeche;;;;;;;;;;;;;x
b_lerma_CM;Lerma;;;;;;;;;;;;;x
b_edzna_CM;Edzna;;;;;;;;;;;;;x
b_jaina_CM;Jaina;;;;;;;;;;;;;x
b_tenabo_CM;Tenabo;;;;;;;;;;;;;x
b_kanki_CM;Kanki;;;;;;;;;;;;;x
b_san_lorenzo_CM;San Lorenzo;;;;;;;;;;;;;x
b_china_CM;China;;;;;;;;;;;;;x
c_camino_real;Camino Real;;;;;;;;;;;;;x
c_camino_real_adj;Royal way;;;;;;;;;;;;;x
c_camino_real_adj_mexican;Caminorregio;;;;;;;;;;;;;x
b_calkini_CM;Calkini;;;;;;;;;;;;;x
b_pomuch_CM;Pomuch;;;;;;;;;;;;;x
b_dzitbalche_CM;Dzitbalche;;;;;;;;;;;;;x
b_hecelchakan_CM;Hecelchakan;;;;;;;;;;;;;x
b_xcalumkin_CM;Xcalumkin;;;;;;;;;;;;;x
b_sahcabchen_CM;Sahcabchen;;;;;;;;;;;;;x
b_chunkanan_CM;Chunkanan;;;;;;;;;;;;;x
b_nunkini_CM;Nunkini;;;;;;;;;;;;;x
c_dzibalchen;Dzibalchen;;;;;;;;;;;;;x
c_dzibalchen_adj;Dzibalchenean;;;;;;;;;;;;;x
b_dzibalchen_CM;Dzibalchen;;;;;;;;;;;;;x
b_pich_CM;Pich;;;;;;;;;;;;;x
b_pakchen_CM;Pakchen;;;;;;;;;;;;;x
b_hochob_CM;Hochob;;;;;;;;;;;;;x
b_kankabchen_CM;Kankabchen;;;;;;;;;;;;;x
b_ucum_CM;Ucum;;;;;;;;;;;;;x
b_yaiak_CM;Yaiak;;;;;;;;;;;;;x
b_x_canha_CM;X-Canha;;;;;;;;;;;;;x
c_hopelchen;Hopelchen;;;;;;;;;;;;;x
c_hopelchen_adj;Hopelchenean;;;;;;;;;;;;;x
b_hopelchen_CM;Hopelchen;;;;;;;;;;;;;x
b_bolonchen_CM;Bolonchen;;;;;;;;;;;;;x
b_xtampak_CM;Xtampak;;;;;;;;;;;;;x
b_ich_ek_CM;Ich-Ek;;;;;;;;;;;;;x
b_suctuc_CM;Suctuc;;;;;;;;;;;;;x
b_nohalal_CM;Nohalal;;;;;;;;;;;;;x
b_muchcoc_CM;Muchcoc;;;;;;;;;;;;;x
b_yakatel_CM;Yakatel;;;;;;;;;;;;;x
c_champoton;Champoton;;;;;;;;;;;;;x
c_champoton_adj;Champotonean;;;;;;;;;;;;;x
b_sihochac_CM;Sihochac;;;;;;;;;;;;;x
b_xbacab_CM;Xbacab;;;;;;;;;;;;;x
b_seybaplaya_CM;Seybaplaya;;;;;;;;;;;;;x
b_villa_madero_CM;Villa Madero;;;;;;;;;;;;;x
b_santo_domingo_keste_CM;Santo Domingo Keste;;;;;;;;;;;;;x
b_felipe_carillo_puerto_CM;Felipe Carrillo Puerto;;;;;;;;;;;;;x
b_chenkan_CM;Chenkan;;;;;;;;;;;;;x
b_yohaltun_CM;Yohaltun;;;;;;;;;;;;;x
d_laguna_de_terminos_adj_yucatanense;Carmelita;;;;;;;;;;;;;x
d_laguna_de_terminos_adj_choco;Carmelita;;;;;;;;;;;;;x
c_isla_del_carmen;Isla del Carmen;;;;;;;;;;;;;x
c_isla_del_carmen_adj;Carmelian;;;;;;;;;;;;;x
PROV2332;Columbia;;;;;;;;;;;;;x
b_ciudad_del_carmen_CM;Ciudad del Carmen;;;;;;;;;;;;;x
b_el_zacatal_CM;El Zacatal;;;;;;;;;;;;;x
b_puerto_real_CM;Puerto Real;;;;;;;;;;;;;x
b_quinta_chilla_CM;Quinta Chilla;;;;;;;;;;;;;x
b_boca_nueva_CM;Boca Nueva;;;;;;;;;;;;;x
b_isla_aguada_CM;Isla Aguada;;;;;;;;;;;;;x
b_san_roman_CM;San Roman;;;;;;;;;;;;;x
b_santa_rosalia_CM;Santa Rosalia;;;;;;;;;;;;;x
c_carmen;Candelaria;;;;;;;;;;;;;x
c_carmen_adj;Candelarian;;;;;;;;;;;;;x
b_candelaria_CM;Candelaria;;;;;;;;;;;;;x
b_escarcega_CM;Escarcega;;;;;;;;;;;;;x
b_sabancuy_CM;Sabancuy;;;;;;;;;;;;;x
b_division_del_norte_CM;Division del Norte;;;;;;;;;;;;;x
b_chekubul_CM;Chekubul;;;;;;;;;;;;;x
b_mamantel_CM;Mamantel;;;;;;;;;;;;;x
b_chicbul_CM;Chicbul;;;;;;;;;;;;;x
b_santa_maria_xbacab_CM;Santa maria Xbacab;;;;;;;;;;;;;x;;;;;;;;;;;;;;x
b_tecomate;Tecomate;;;;;;;;;;;;;x
b_comcaac;Comcaac;;;;;;;;;;;;;x
b_balatanche_CM;Balatanche;;;;;;;;;;;;;x
b_xcanha_CM;Xcanha;;;;;;;;;;;;;x
b_sanroman_PT;San Roman;;;;;;;;;;;;;x
b_ponderosa_PT;Ponderosa;;;;;;;;;;;;;x
b_san_antonio_PT;San Antonio;;;;;;;;;;;;;x
b_purucila_PT;Purucila;;;;;;;;;;;;;x
b_macanche_PT;Macanche;;;;;;;;;;;;;x
b_sacpuy_PT;Sacpuy;;;;;;;;;;;;;x
b_san_benito_PT;San Benito;;;;;;;;;;;;;x
b_san_jorge_PT;San Jorge;;;;;;;;;;;;;x
b_san_diego_PT;San Diego;;;;;;;;;;;;;x
b_salpet_PT;Salpet;;;;;;;;;;;;;x
b_cibadenque_PT;Cibadenque;;;;;;;;;;;;;x
b_poxte_PT;Poxte;;;;;;;;;;;;;x
b_la_machaca_PT;La Machaca;;;;;;;;;;;;;x
b_pico_de_oro_CP;Pico de Oro;;;;;;;;;;;;;x
b_tlatizapan_CP;Tlatizapan;;;;;;;;;;;;;x
b_tres_rios_CP;Tres Rios;;;;;;;;;;;;;x
b_chatul_CP;Chatul;;;;;;;;;;;;;x
b_pirul_CP;Pirul;;;;;;;;;;;;;x
b_el_chorro_PT;El Chorro;;;;;;;;;;;;;x
b_lacanja_CP;Lacanja;;;;;;;;;;;;;x
b_pueblo_viejo_BL;Oldtown;;;;;;;;;;;;;;x
b_jalacte_BL;Gonetree;;;;;;;;;;;;;;x
b_santa_cruz_BL;Santa Cruz;;;;;;;;;;;;;;x
b_san_jose_BL;San Jose;;;;;;;;;;;;;;x
b_hattieville_BL;Hattieville;;;;;;;;;;;;;;x
b_rockville_BL;Rockville;;;;;;;;;;;;;;x
b_sand_hill_BL;Sand Hill;;;;;;;;;;;;;;x
b_freshpond_BL;Freshpond;;;;;;;;;;;;;;x
d_orange_walk;Orange Walk;;;;;;;;;;;;;x
d_orange_walk_adj;Orangean;;;;;;;;;;;;;x
d_orange_walk_mayan_adj;Jolpatin'il;;;;;;;;;;;;;x
PROV2333;Mina;;;;;;;;;;;;;x
PROV2334;Salinas;;;;;;;;;;;;;;x
PROV2335;Cadereyta;;;;;;;;;;;;;;x
PROV2336;Linares;;;;;;;;;;;;;;x
PROV2337;Alto de Norias;;;;;;;;;;;;;;x
PROV2338;Parras;;;;;;;;;;;;;;x
PROV2339;Arroyo;;;;;;;;;;;;;;x
b_monterrey_NL;Monterrey;;;;;;;;;;;;;;x
d_valle_del_pilon;El Pilón;;;;;;;;;;;;;;x
b_san_pedro_garza_garcia_NL;San Pedro Garza Garcia;;;;;;;;;;;;;;x
b_villa_de_santiago_NL;Villa de Santiago;;;;;;;;;;;;;;x
b_san_nicolas_de_los_garza_NL;San Nicolas de los Garza;;;;;;;;;;;;;;x
b_santa_catarina_NL;Santa Catarina;;;;;;;;;;;;;;x
b_guadalupe_NL;Guadalupe;;;;;;;;;;;;;;x
b_apodaca_NL;Apodaca;;;;;;;;;;;;;;x
b_garcia_NL;Garcia;;;;;;;;;;;;;;x
c_cadereyta_jimenez;Cadereyta Jimenez;;;;;;;;;;;;;;x
b_cadereyta_NL;Cadereyta;;;;;;;;;;;;;;x
b_juarez_NL;Juarez;;;;;;;;;;;;;;x
b_san_roque_NL;San Roque;;;;;;;;;;;;;;x
b_pesqueria_NL;Pesqueria;;;;;;;;;;;;;;x
b_santas_marias_NL;Santas Marias;;;;;;;;;;;;;;x
b_san_juan_NL;San Juan;;;;;;;;;;;;;;x
b_trancas_y_sabarado_NL;Trancas y Sabarado;;;;;;;;;;;;;;x
b_san_lorenzo_NL;San Lorenzo;;;;;;;;;;;;;;x
c_las_salinas;Las Salinas;;;;;;;;;;;;;;x
b_salinas_victoria_NL;Salinas Victoria;;;;;;;;;;;;;;x
b_cienega_de_flores_NL;Cienega de Flores;;;;;;;;;;;;;;x
b_carmen_NL;Carmen;;;;;;;;;;;;;;x
b_valle_de_salinas_NL;Valle de Salinas;;;;;;;;;;;;;;x
b_doctor_gonzalez_NL;Doctor Gonzalez;;;;;;;;;;;;;;x
b_higueras_NL;Higueras;;;;;;;;;;;;;;x
b_portal_de_las_salinas_NL;Portal de las Salinas;;;;;;;;;;;;;;x
c_mina;Mina;;;;;;;;;;;;;;x
b_mina_NL;Mina;;;;;;;;;;;;;;x
b_espinazo_NL;Espinazo;;;;;;;;;;;;;;x
b_hidalgo_NL;Hidalgo;;;;;;;;;;;;;;x
b_el_carmen_NL;El Carmen;;;;;;;;;;;;;;x
b_san_antonio_de_arista_NL;San Antonio de Arista;;;;;;;;;;;;;;x
b_cerro_del_fraile_NL;Cerro del Fraile;;;;;;;;;;;;;;x
b_cerro_tia_chena_NL;Cerro Tia Chena;;;;;;;;;;;;;;x
b_sierra_de_en_medio_NL;Sierra de en Medio;;;;;;;;;;;;;;x
b_montemorelos_NL;Montemorelos;;;;;;;;;;;;;;x
b_allende_NL;Allende;;;;;;;;;;;;;;x
b_general_teran_NL;General Teran;;;;;;;;;;;;;;x
b_los_ramones_NL;Los Ramones;;;;;;;;;;;;;;x
b_los_repueblos_NL;Los Repueblos;;;;;;;;;;;;;;x
b_san_benito_NL;San Benito;;;;;;;;;;;;;;x
b_garza_gonzalez_NL;Garza González;;;;;;;;;;;;;;x
b_atongo_de_abajo_NL;Atongo de Abajo;;;;;;;;;;;;;;x
c_linares;Linares;;;;;;;;;;;;;;x
c_linares_adj;Linares;;;;;;;;;;;;;;x
b_linares_NL;Linares;;;;;;;;;;;;;;x
b_hualahuises_NL;Hualahuises;;;;;;;;;;;;;;x
b_las_crucitas_NL;Las Crucitas;;;;;;;;;;;;;;x
b_la_soledad_NL;La Soledad;;;;;;;;;;;;;;x
b_cerro_prieto_NL;Cerro Prieto;;;;;;;;;;;;;;x
b_guadalupe_la_joya_NL;Guadalupe la Joya;;;;;;;;;;;;;;x
b_la_barreta_y_los_lirios_NL;La Barreta y Los Lirios;;;;;;;;;;;;;;x
b_el_guajolote_NL;El Guajolote;;;;;;;;;;;;;;x
c_alto_de_norias;Alto de Norias;;;;;;;;;;;;;;x
b_ejido_alto_de_norias_COA;Alto de Norias;;;;;;;;;;;;;;x
b_paredon_COA;Paredón;;;;;;;;;;;;;;x
b_san_ignacio_COA;San Ignacio;;;;;;;;;;;;;;x
b_la_leona_COA;La Leona;;;;;;;;;;;;;;x
b_reata_COA;Reata;;;;;;;;;;;;;;x
b_rancho_san_domingo_COA;Rancho Santo Domingo;;;;;;;;;;;;;;x
c_parras;Parras;;;;;;;;;;;;;;x
b_parras_de_la_fuente_COA;Parras de la Fuente;;;;;;;;;;;;;;x
b_general_cepeda_COA;General Cepeda;;;;;;;;;;;;;;x
b_el_pilar_de_richardson_COA;El Pilar de Richardson;;;;;;;;;;;;;;x
b_macuyu_COA;Macuyu;;;;;;;;;;;;;;x
b_nuevo_sabanilla_COA;Nuevo Sabanilla;;;;;;;;;;;;;;x
b_san_rafael_de_los_milagros_COA;San Rafael de los Milagros;;;;;;;;;;;;;;x
b_iturbide_NL;Iturbide;;;;;;;;;;;;;;x
b_laguna_de_labradores_NL;Laguna de Labradores;;;;;;;;;;;;;;x
b_dieciocho_de_marzo_NL;Dieciocho de Marzo;;;;;;;;;;;;;;x
b_rio_de_san_jose_NL;Río de San José;;;;;;;;;;;;;;x
b_san_jose_de_raices;San José de Raíces;;;;;;;;;;;;;;x
c_arroyo;Arroyo;;;;;;;;;;;;;;x
b_la_ascension_NL;La Ascensión;;;;;;;;;;;;;;x
b_san_isidro_de_fernandez_NL;San Isidro de Fernandez;;;;;;;;;;;;;;x
b_sabinas_hidalgo;Sabinas Hidalgo;;;;;;;;;;;;;;x
b_villaldama;Villaldama;;;;;;;;;;;;;;x
b_cerralvo;Cerralvo;;;;;;;;;;;;;;x
b_agualeguas;Agualeguas;;;;;;;;;;;;;;x
b_bustamante;Bustamante;;;;;;;;;;;;;;x
b_general_trevino_NL;General Treviño;;;;;;;;;;;;;;x
b_melchor_ocampo_NL;Melchor Ocampo;;;;;;;;;;;;;;x
b_paras_NL;Paras;;;;;;;;;;;;;;x
b_lampazos_de_naranjo_NL;Lampazos de Naranjo;;;;;;;;;;;;;;x
b_anahuac_NL;Anáhuac;;;;;;;;;;;;;;x
b_colombia_NL;Colombia;;;;;;;;;;;;;;x
b_salinillas_NL;Salinillas;;;;;;;;;;;;;;x
b_camaron_NL;Camarón;;;;;;;;;;;;;;x
b_horcones_NL;Horcones;;;;;;;;;;;;;;x
b_hector_calderon_TAM;Hector Calderón;;;;;;;;;;;;;;x
b_valle_dorado_TAM;Valle Dorado;;;;;;;;;;;;;;x
b_santa_cecilia_TAM;Santa Cecilia;;;;;;;;;;;;;;x
d_rio_blanco_adj;Ríoblanquense;;;;;;;;;;;;;;x
d_rio_blanco;Río Blanco;;;;;;;;;;;;;;x
d_desertica;Desertica;;;;;;;;;;;;;;x
d_desertica_adj;Desertican;;;;;;;;;;;;;;x
d_la_punta;La Punta;;;;;;;;;;;;;;x
d_la_punta_adj;Lapuntan;;;;;;;;;;;;;;x
b_chumayel_YU;Chumayel;;;;;;;;;;;;;;x
b_cantamayec_YU;Cantamayec;;;;;;;;;;;;;;x
b_la_pava_nueva_PT;La Pava Nueva;;;;;;;;;;;;;;x
b_el_hule_PT;El Hule;;;;;;;;;;;;;;x
b_ikanrio_PT;Ikanrio;;;;;;;;;;;;;;x
b_dos_lagunas_PT;Dos Lagunas;;;;;;;;;;;;;;x
b_nuevo_machaquila_PT;Machaquilá;;;;;;;;;;;;;;x
PROV2340;Yaxha;;;;;;;;;;;;;;x
PROV2341;Petexbatún;;;;;;;;;;;;;;x
PROV2342;Laguna Sacpuy;;;;;;;;;;;;;;x
PROV2343;Laguna Yaxha;;;;;;;;;;;;;;x
PROV2344;Northern Lagoon;;;;;;;;;;;;;;x
PROV2345;Río Nuevo;;;;;;;;;;;;;;x
PROV2346;Laguna Campechén;;;;;;;;;;;;;;x
PROV2347;Laguna Santa Rosa;;;;;;;;;;;;;;x
PROV2348;Laguna Mosquitero;;;;;;;;;;;;;;x
PROV2349;Catazajá;;;;;;;;;;;;;;x
PROV2350;Ismate Chilapilla;;;;;;;;;;;;;;x
PROV2351;Laguna Mecoacán;;;;;;;;;;;;;;x
PROV2352;Laguna Machona;;;;;;;;;;;;;;x
PROV2353;Grande de las Flores;;;;;;;;;;;;;;x
PROV2354;Northern River Lagoon;;;;;;;;;;;;;;x
PROV2355;Huay Pix;;;;;;;;;;;;;;x
PROV2184;Río Usumacinta;;;;;;;;;;;;;;x
PROV2185;Bajo Grijalva;;;;;;;;;;;;;;x
PROV2186;Alto Grijalva;;;;;;;;;;;;;;x
PROV2356;Lagunas del Usumacinta;;;;;;;;;;;;;;x
PROV2357;Lagunas del Grijalva;;;;;;;;;;;;;;x
PROV2358;Lago Jonuta;;;;;;;;;;;;;;x
PROV2359;Pantanos de Centla;;;;;;;;;;;;;;x
PROV2360;Lago Atasta;;;;;;;;;;;;;;x
PROV2361;Labrador Wilderness;;;;;;;;;;;;;;x
PROV2362;Sierra Nevada;;;;;;;;;;;;;;x
PROV2363;Alacranes;;;;;;;;;;;;;;x
b_perez_YU;Perez;;;;;;;;;;;;;;x
b_muertos_YU;Muertos;;;;;;;;;;;;;;x
b_pajaros_YU;Pájaros;;;;;;;;;;;;;;x
b_chica_YU;Chica;;;;;;;;;;;;;;x
b_desterrada_YU;Desterrada;;;;;;;;;;;;;;x
b_tecolutilla_TB;Tecolutilla;;;;;;;;;;;;;;x
b_barra_de_tupilco_TB:Barra de Tupilco;;;;;;;;;;;;;;x
b_cuauhtemoczin_TB;Cuauhtemoczin;;;;;;;;;;;;;;x
b_ignacio_gutierrez_gomez_TB;Ignacio Gutiérrez Gómez;;;;;;;;;;;;;;x
b_naranjeno_TB;Naranjeño;;;;;;;;;;;;;;x
b_laguna_del_rosario_TB;Laguna del Rosario;;;;;;;;;;;;;;x
b_zanapa_TB;Zanapa;;;;;;;;;;;;;;x
b_macabilito_TB;Mcabilito;;;;;;;;;;;;;;x
b_francisco_rueda_TB;Francisco Rueda;;;;;;;;;;;;;;x
b_cunduacan_TB;Cunduacán;;;;;;;;;;;;;;x
b_tecominoacan_TB;Tecominoacán;;;;;;;;;;;;;;x
b_mecatepec_TB;Mecatepec;;;;;;;;;;;;;;x
b_benito_juarez_TB;Benito Juárez;;;;;;;;;;;;;;x
b_ocuapan_TB;Ocuapan;;;;;;;;;;;;;;x
b_nuevo_centla_TB;Nuevo Centla;;;;;;;;;;;;;;x
b_xicalango_CM;Xicalango;;;;;;;;;;;;;;x
b_blanca_mariposa_CM;Blanca Mariposa;;;;;;;;;;;;;;x
b_la_toza_CM;La Toza;;;;;;;;;;;;;;x
b_balchacah_CM;Balchacah;;;;;;;;;;;;;;x
PROV2364;Lagunas;;;;;;;;;;;;;;x
PROV2365;La Chontalpa;;;;;;;;;;;;;;x
PROV2366;Cuyuni Jungle;;;;;;;;;;;;;;x
PROV2367;Frontera;;;;;;;;;;;;;;x
PROV2187;Laguna de Términos;;;;;;;;;;;;;;x
PROV1821;Cárdenas;;;;;;;;;;;;;;x
b_santa_amelia_rio_poxte_PT;Santa Amelia Río Poxté;;;;;;;;;;;;;;x
b_san_pedro_la_machaca_PT;San Pedro La Machaca;;;;;;;;;;;;;;x
PROV2368;Juárez;;;;;;;;;;;;;x
b_solosuchiapa_CP;Solosuchiapa;;;;;;;;;;;;;x
b_ixtapangajoya_CP;Ixtapangajoya;;;;;;;;;;;;;x
b_el_paraiso_CP;El Paraíso;;;;;;;;;;;;;x
b_pueblo_juarez_CP;Pueblo Juárez;;;;;;;;;;;;;x
b_san_jose_limoncito_CP;San José Limoncito;;;;;;;;;;;;;x
b_rafael_pascacio_gamboa_CP;Rafael Pascacio Gamboa;;;;;;;;;;;;;x
b_la_ceiba_CP;La Ceiba;;;;;;;;;;;;;x
b_el_caracol_CP;El Caracol;;;;;;;;;;;;;x
b_raudales_de_malpaso_CP;Raudales de Malpaso;;;;;;;;;;;;;x
b_chimalapa_CP;Chimalapa;;;;;;;;;;;;;x
b_amatan_VE;Amatán;;;;;;;;;;;;;x
